"lat","lon","Nucifraga_caryocatactes","Merops_apiaster","Grus_grus","Coenagrion_mercuriale","Ophiogomphus_cecilia","Phaneroptera_falcata","Pinus_cembra","Corylus_avellana"
55.75,26.25,0,0,0,0,1,0,0,1
55.75,26.75,1,0,1,0,1,0,0,1
55.75,27.25,1,0,1,0,1,0,0,1
55.75,27.75,0,0,0,0,1,0,0,1
55.75,28.25,1,0,1,0,1,0,0,1
55.75,28.75,0,0,1,0,1,0,0,1
55.75,29.25,0,0,0,0,1,0,0,1
55.75,29.75,1,0,1,0,1,0,0,1
56.25,-6.75,0,0,0,0,0,0,0,0
56.25,-6.25,0,0,0,0,0,0,0,0
56.25,-5.75,0,0,0,0,0,0,0,0
56.25,-5.25,0,0,0,0,0,0,0,1
56.25,-4.75,0,0,0,0,0,0,0,1
56.25,-4.25,0,0,0,0,0,0,0,1
56.25,-3.75,0,0,0,0,0,0,0,1
56.25,-3.25,0,0,0,0,0,0,0,1
56.25,-2.75,0,0,0,0,0,0,0,1
56.25,8.25,0,0,0,0,1,0,0,1
56.25,8.75,0,0,0,0,1,0,0,1
56.25,9.25,0,0,0,0,1,0,0,1
56.25,9.75,0,0,0,0,1,0,0,1
56.25,10.25,0,0,0,0,1,0,0,1
56.25,10.75,0,0,0,0,1,0,0,1
56.25,12.25,0,0,0,0,0,0,0,0
56.25,12.75,0,0,0,0,0,0,0,0
56.25,13.25,0,0,0,0,0,0,0,1
56.25,13.75,1,0,1,0,0,0,0,1
56.25,14.25,0,0,0,0,0,0,0,1
56.25,14.75,1,0,1,0,0,0,0,1
56.25,15.25,0,0,0,0,0,0,0,1
56.25,15.75,1,0,1,0,0,0,0,1
56.25,16.25,0,0,0,0,0,0,0,0
56.25,16.75,0,0,0,0,0,0,0,0
56.25,20.75,0,0,0,0,1,0,0,0
56.25,21.25,1,0,1,0,1,0,0,1
56.25,21.75,0,0,0,0,1,0,0,1
56.25,22.25,1,0,1,0,1,0,0,1
56.25,22.75,0,0,0,0,1,0,0,1
56.25,23.25,1,0,1,0,1,0,0,1
56.25,23.75,1,0,0,0,1,0,0,1
56.25,24.25,1,0,1,0,1,0,0,1
56.25,24.75,1,0,1,0,1,0,0,1
56.25,25.25,0,0,0,0,1,0,0,1
56.25,25.75,1,0,1,0,1,0,0,1
56.25,26.25,0,0,0,0,1,0,0,1
56.25,26.75,1,0,1,0,1,0,0,1
56.25,27.25,1,0,0,0,1,0,0,1
56.25,27.75,0,0,0,0,1,0,0,1
56.25,28.25,1,0,1,0,1,0,0,1
56.25,28.75,0,0,0,0,1,0,0,1
56.25,29.25,0,0,1,0,1,0,0,1
56.25,29.75,0,0,0,0,1,0,0,1
56.75,-7.75,0,0,0,0,0,0,0,0
56.75,-6.75,0,0,0,0,0,0,0,0
56.75,-6.25,0,0,0,0,0,0,0,0
56.75,-5.75,0,0,0,0,0,0,0,1
56.75,-5.25,0,0,0,0,0,0,0,1
56.75,-4.75,0,0,0,0,0,0,0,1
56.75,-4.25,0,0,0,0,0,0,0,1
56.75,-3.75,0,0,0,0,0,0,0,1
56.75,-3.25,0,0,0,0,0,0,0,1
56.75,-2.75,0,0,0,0,0,0,0,1
56.75,-2.25,0,0,0,0,0,0,0,0
56.75,8.25,0,0,0,0,1,0,0,0
56.75,8.75,0,0,1,0,1,0,0,1
56.75,9.25,0,0,0,0,1,0,0,1
56.75,9.75,0,0,0,0,1,0,0,1
56.75,10.25,0,1,0,0,1,0,0,1
56.75,10.75,0,0,0,0,1,0,0,0
56.75,12.25,0,0,0,0,0,0,0,0
56.75,12.75,0,0,1,0,0,0,0,1
56.75,13.25,0,0,0,0,0,0,0,1
56.75,13.75,0,0,1,0,0,0,0,1
56.75,14.25,0,0,0,0,0,0,0,1
56.75,14.75,1,0,1,0,0,0,0,1
56.75,15.25,1,0,1,0,0,0,0,1
56.75,15.75,0,0,0,0,0,0,0,1
56.75,16.25,0,0,0,0,0,0,0,1
56.75,16.75,1,0,0,0,0,0,0,1
56.75,18.25,0,0,0,0,0,0,0,0
56.75,21.25,1,0,1,0,1,0,0,1
56.75,21.75,0,0,0,0,1,0,0,1
56.75,22.25,1,0,1,0,1,0,0,1
56.75,22.75,0,0,0,0,1,0,0,1
56.75,23.25,1,0,1,0,1,0,0,1
56.75,23.75,1,0,1,0,1,0,0,1
56.75,24.25,1,0,1,0,1,0,0,1
56.75,24.75,1,0,1,0,1,0,0,1
56.75,25.25,0,0,0,0,1,0,0,1
56.75,25.75,1,0,1,0,1,0,0,1
56.75,26.25,0,0,0,0,1,0,0,1
56.75,26.75,1,0,1,0,1,0,0,1
56.75,27.25,1,0,1,0,1,0,0,1
56.75,27.75,0,0,0,0,1,0,0,1
56.75,28.25,0,0,1,0,1,0,0,1
56.75,28.75,0,0,0,0,1,0,0,1
56.75,29.25,0,0,0,0,1,0,0,1
56.75,29.75,0,0,0,0,1,0,0,1
57.25,-7.25,0,0,0,0,0,0,0,0
57.25,-6.75,0,0,0,0,0,0,0,0
57.25,-6.25,0,0,0,0,0,0,0,1
57.25,-5.75,0,0,0,0,0,0,0,1
57.25,-5.25,0,0,0,0,0,0,0,1
57.25,-4.75,0,0,0,0,0,0,0,1
57.25,-4.25,0,0,0,0,0,0,0,1
57.25,-3.75,0,0,0,0,0,0,0,1
57.25,-3.25,0,0,0,0,0,0,0,1
57.25,-2.75,0,0,0,0,0,0,0,1
57.25,-2.25,0,0,0,0,0,0,0,1
57.25,-1.75,0,0,0,0,0,0,0,0
57.25,8.75,0,0,0,0,1,0,0,0
57.25,9.25,0,0,1,0,1,0,0,0
57.25,9.75,0,0,0,0,1,0,0,1
57.25,10.25,0,0,1,0,0,0,0,1
57.25,10.75,0,0,0,0,0,0,0,0
57.25,11.25,0,0,0,0,0,0,0,0
57.25,11.75,0,0,0,0,0,0,0,0
57.25,12.25,1,0,0,0,0,0,0,1
57.25,12.75,1,0,1,0,0,0,0,1
57.25,13.25,0,0,0,0,0,0,0,1
57.25,13.75,1,0,1,0,0,0,0,1
57.25,14.25,0,0,0,0,0,0,0,1
57.25,14.75,1,0,1,0,0,0,0,1
57.25,15.25,1,0,1,0,0,0,0,1
57.25,15.75,0,0,0,0,0,0,0,1
57.25,16.25,0,0,1,0,0,0,0,1
57.25,16.75,0,0,0,0,0,0,0,0
57.25,17.25,0,0,0,0,0,0,0,0
57.25,18.25,0,0,1,0,0,1,0,1
57.25,18.75,0,0,0,0,0,0,0,0
57.25,21.25,1,0,1,0,1,0,0,0
57.25,21.75,0,0,0,0,1,0,0,1
57.25,22.25,1,0,1,0,1,0,0,1
57.25,22.75,0,0,0,0,1,0,0,1
57.25,23.25,1,0,1,0,1,0,0,0
57.25,24.25,1,0,1,0,1,0,0,0
57.25,24.75,1,0,1,0,1,0,0,1
57.25,25.25,0,0,0,0,1,0,0,1
57.25,25.75,1,0,1,0,1,0,0,1
57.25,26.25,0,0,0,0,1,0,0,1
57.25,26.75,0,0,1,0,1,0,0,1
57.25,27.25,1,0,1,0,1,0,0,1
57.25,27.75,0,0,0,0,1,0,0,1
57.25,28.25,0,0,0,0,1,0,0,1
57.25,28.75,0,0,0,0,1,0,0,1
57.25,29.25,0,0,0,0,1,0,0,1
57.25,29.75,0,0,0,0,1,0,0,1
57.75,-7.25,0,0,0,0,0,0,0,0
57.75,-6.75,0,0,0,0,0,0,0,0
57.75,-6.25,0,0,0,0,0,0,0,0
57.75,-5.75,0,0,0,0,0,0,0,0
57.75,-5.25,0,0,0,0,0,0,0,1
57.75,-4.75,0,0,0,0,0,0,0,1
57.75,-4.25,0,0,0,0,0,0,0,1
57.75,-3.75,0,0,0,0,0,0,0,0
57.75,-3.25,0,0,0,0,0,0,0,0
57.75,-2.75,0,0,0,0,0,0,0,0
57.75,-2.25,0,0,0,0,0,0,0,0
57.75,-1.75,0,0,0,0,0,0,0,0
57.75,9.75,0,0,0,0,1,0,0,0
57.75,10.25,0,0,1,0,0,0,0,0
57.75,10.75,0,0,0,0,0,0,0,0
57.75,11.75,1,0,0,0,0,0,0,1
57.75,12.25,0,0,0,0,0,0,0,1
57.75,12.75,1,0,1,0,0,0,0,1
57.75,13.25,0,0,0,0,0,0,0,1
57.75,13.75,1,0,1,0,0,0,0,1
57.75,14.25,0,0,0,0,0,0,0,1
57.75,14.75,1,0,1,0,0,0,0,1
57.75,15.25,1,0,1,0,0,0,0,1
57.75,15.75,0,0,0,0,0,0,0,1
57.75,16.25,1,0,1,0,0,0,0,1
57.75,16.75,1,0,1,0,0,0,0,0
57.75,18.25,0,0,0,0,0,0,0,0
57.75,18.75,1,0,1,0,0,0,0,1
57.75,19.25,0,0,0,0,0,0,0,0
57.75,21.75,0,0,0,0,1,0,0,0
57.75,22.25,1,0,1,0,1,0,0,0
57.75,22.75,0,0,0,0,1,0,0,0
57.75,24.25,1,0,0,0,1,0,0,0
57.75,24.75,0,0,1,0,1,0,0,1
57.75,25.25,0,0,0,0,1,0,0,1
57.75,25.75,1,0,1,0,1,0,0,1
57.75,26.25,0,0,0,0,1,0,0,1
57.75,26.75,1,0,1,0,1,0,0,1
57.75,27.25,1,0,1,0,1,0,0,1
57.75,27.75,0,0,0,0,1,0,0,1
57.75,28.25,0,0,0,0,1,0,0,1
57.75,28.75,0,0,0,0,1,0,0,1
57.75,29.25,0,0,0,0,1,0,0,1
57.75,29.75,0,0,0,0,1,0,0,1
58.25,-7.25,0,0,0,0,0,0,0,0
58.25,-6.75,0,0,0,0,0,0,0,1
58.25,-6.25,0,0,0,0,0,0,0,0
58.25,-5.25,0,0,0,0,0,0,0,1
58.25,-4.75,0,0,0,0,0,0,0,1
58.25,-4.25,0,0,0,0,0,0,0,1
58.25,-3.75,0,0,0,0,0,0,0,1
58.25,-3.25,0,0,0,0,0,0,0,0
58.25,5.75,0,0,0,0,0,0,0,0
58.25,6.25,1,0,0,0,0,0,0,0
58.25,6.75,1,0,0,0,0,0,0,1
58.25,7.25,0,0,0,0,0,0,0,1
58.25,7.75,0,0,0,0,0,0,0,1
58.25,8.25,0,0,0,0,0,0,0,1
58.25,8.75,0,0,0,0,0,0,0,0
58.25,11.25,0,0,0,0,0,0,0,0
58.25,11.75,1,0,1,0,0,0,0,1
58.25,12.25,0,0,0,0,0,0,0,1
58.25,12.75,0,0,1,0,0,0,0,1
58.25,13.25,0,0,0,0,0,0,0,1
58.25,13.75,1,0,1,0,0,0,0,1
58.25,14.25,0,0,0,0,0,0,0,1
58.25,14.75,1,0,1,0,0,0,0,1
58.25,15.25,1,0,1,0,0,0,0,1
58.25,15.75,0,0,0,0,0,0,0,1
58.25,16.25,0,0,0,0,0,0,0,1
58.25,16.75,1,0,1,0,0,0,0,0
58.25,19.25,0,0,0,0,0,0,0,0
58.25,21.75,0,0,0,0,1,0,0,0
58.25,22.25,1,0,1,0,1,0,0,1
58.25,22.75,0,0,0,0,1,0,0,0
58.25,23.25,1,0,1,0,1,0,0,0
58.25,23.75,0,0,0,0,1,0,0,0
58.25,24.25,1,0,1,0,1,0,0,0
58.25,24.75,1,0,1,0,1,1,0,1
58.25,25.25,0,0,0,0,1,0,0,1
58.25,25.75,0,0,1,0,1,0,0,1
58.25,26.25,0,0,0,0,1,0,0,1
58.25,26.75,0,0,1,0,1,0,0,1
58.25,27.25,1,0,1,0,1,0,0,1
58.25,27.75,0,0,0,0,1,0,0,1
58.25,28.25,0,0,0,0,1,0,0,1
58.25,28.75,0,0,0,0,1,0,0,1
58.25,29.25,0,0,0,0,1,0,0,1
58.25,29.75,0,0,0,0,1,0,0,1
58.75,-5.25,0,0,0,0,0,0,0,0
58.75,-4.75,0,0,0,0,0,0,0,0
58.75,-4.25,0,0,0,0,0,0,0,0
58.75,-3.75,0,0,0,0,0,0,0,0
58.75,-3.25,0,0,0,0,0,0,0,0
58.75,-2.75,0,0,0,0,0,0,0,0
58.75,5.75,1,0,1,0,0,0,0,1
58.75,6.25,0,0,0,0,0,0,0,1
58.75,6.75,0,0,0,0,0,0,0,0
58.75,7.25,0,0,0,0,0,0,0,1
58.75,7.75,1,0,0,0,0,0,0,1
58.75,8.25,0,0,0,0,0,0,0,1
58.75,8.75,1,0,1,0,0,0,0,1
58.75,9.25,1,0,0,0,0,0,0,1
58.75,9.75,0,0,0,0,0,0,0,0
58.75,11.25,1,0,1,0,0,0,0,1
58.75,11.75,0,0,0,0,0,0,0,1
58.75,12.25,1,0,1,0,0,0,0,1
58.75,12.75,1,0,1,0,0,0,0,1
58.75,13.25,0,0,0,0,0,0,0,1
58.75,13.75,0,0,1,0,0,0,0,1
58.75,14.25,0,0,0,0,0,0,0,1
58.75,14.75,0,0,1,0,0,0,0,1
58.75,15.25,0,0,1,0,0,0,0,1
58.75,15.75,0,0,0,0,0,0,0,1
58.75,16.25,1,0,1,0,0,0,0,1
58.75,16.75,0,0,0,0,0,0,0,1
58.75,17.25,0,0,1,0,0,0,0,0
58.75,17.75,0,0,0,0,0,0,0,0
58.75,18.25,0,0,1,0,0,0,0,0
58.75,22.25,1,0,1,0,1,0,0,0
58.75,22.75,0,0,0,0,1,0,0,0
58.75,23.25,1,0,1,0,1,0,0,0
58.75,23.75,0,0,0,0,1,0,0,1
58.75,24.25,1,0,1,0,1,0,0,1
58.75,24.75,1,0,1,0,1,0,0,1
58.75,25.25,0,0,0,0,1,0,0,1
58.75,25.75,1,0,1,0,1,0,0,1
58.75,26.25,0,0,0,0,1,0,0,1
58.75,26.75,1,0,1,0,1,0,0,1
58.75,27.25,1,0,1,0,1,0,0,1
58.75,27.75,0,0,0,0,1,0,0,1
58.75,28.25,0,0,0,0,1,0,0,1
58.75,28.75,0,0,0,0,1,0,0,1
58.75,29.25,0,0,0,0,1,0,0,1
58.75,29.75,0,0,0,0,1,0,0,1
59.25,-3.25,0,0,0,0,0,0,0,0
59.25,-2.75,0,0,0,0,0,0,0,0
59.25,-2.25,0,0,0,0,0,0,0,0
59.25,5.25,0,0,0,0,0,0,0,1
59.25,5.75,1,0,0,0,0,0,0,0
59.25,6.25,0,0,0,0,0,0,0,1
59.25,6.75,0,0,0,0,0,0,0,1
59.25,7.25,0,0,0,0,0,0,0,0
59.25,7.75,1,0,0,0,0,0,0,1
59.25,8.25,0,0,0,0,0,0,0,1
59.25,8.75,0,0,0,0,0,0,0,1
59.25,9.25,1,0,1,0,0,0,0,1
59.25,9.75,0,0,0,0,0,0,0,1
59.25,10.25,0,0,0,0,0,0,0,1
59.25,10.75,0,0,0,0,0,0,0,0
59.25,11.25,1,0,1,0,0,0,0,1
59.25,11.75,0,0,0,0,0,0,0,1
59.25,12.25,0,0,1,0,0,0,0,1
59.25,12.75,1,0,1,0,0,0,0,1
59.25,13.25,0,0,0,0,0,0,0,1
59.25,13.75,0,0,1,0,0,0,0,1
59.25,14.25,0,0,0,0,0,0,0,1
59.25,14.75,1,0,1,0,0,0,0,1
59.25,15.25,0,0,1,0,0,0,0,1
59.25,15.75,0,0,0,0,0,0,0,1
59.25,16.25,1,0,1,0,0,0,0,1
59.25,16.75,0,0,0,0,0,0,0,1
59.25,17.25,1,0,1,0,0,0,0,1
59.25,17.75,0,0,0,0,0,0,0,1
59.25,18.25,1,0,1,0,0,0,0,1
59.25,18.75,0,0,0,0,0,0,0,0
59.25,22.75,0,0,0,0,0,0,0,0
59.25,23.25,1,0,0,0,1,0,0,0
59.25,23.75,0,0,0,0,1,0,0,1
59.25,24.25,1,0,1,0,1,0,0,1
59.25,24.75,1,0,1,0,1,0,0,1
59.25,25.25,0,0,0,0,1,0,0,1
59.25,25.75,1,0,1,0,1,0,0,1
59.25,26.25,0,0,0,0,1,0,0,1
59.25,26.75,0,0,1,0,1,0,0,1
59.25,27.25,1,0,1,0,1,0,0,1
59.25,27.75,0,0,0,0,1,0,0,1
59.25,28.25,1,0,1,0,1,0,0,1
59.25,28.75,0,0,0,0,1,0,0,1
59.25,29.25,0,0,0,0,1,0,0,1
59.25,29.75,0,0,0,0,1,0,0,1
59.75,-1.75,0,0,0,0,0,0,0,0
59.75,-1.25,0,0,0,0,0,0,0,0
59.75,5.25,1,0,0,0,0,0,0,1
59.75,5.75,0,0,0,0,0,0,0,0
59.75,6.25,0,0,0,0,0,0,0,1
59.75,6.75,1,0,0,0,0,0,0,1
59.75,7.25,0,0,0,0,0,0,0,0
59.75,7.75,0,0,1,0,0,0,0,0
59.75,8.25,0,0,0,0,0,0,0,0
59.75,8.75,1,0,1,0,0,0,0,1
59.75,9.25,0,0,1,0,0,0,0,1
59.75,9.75,0,0,0,0,0,0,0,1
59.75,10.25,0,0,1,0,0,0,0,1
59.75,10.75,0,0,0,0,0,0,0,1
59.75,11.25,1,0,1,0,0,0,0,1
59.75,11.75,0,0,0,0,0,0,0,0
59.75,12.25,0,0,0,0,0,0,0,0
59.75,12.75,1,0,1,0,0,0,0,1
59.75,13.25,0,0,0,0,0,0,0,1
59.75,13.75,1,0,1,0,0,0,0,1
59.75,14.25,0,0,0,0,0,0,0,1
59.75,14.75,0,0,1,0,0,0,0,1
59.75,15.25,1,0,1,0,0,0,0,1
59.75,15.75,0,0,0,0,0,0,0,1
59.75,16.25,1,0,1,0,0,0,0,1
59.75,16.75,0,0,0,0,0,0,0,1
59.75,17.25,1,0,1,0,0,0,0,1
59.75,17.75,0,0,0,0,0,0,0,1
59.75,18.25,0,0,0,0,0,0,0,1
59.75,18.75,1,0,1,0,0,0,0,1
59.75,20.75,0,0,0,0,0,0,0,0
59.75,22.75,0,0,0,0,0,0,0,0
59.75,23.25,1,0,1,0,1,0,0,0
59.75,23.75,0,0,0,0,1,0,0,0
59.75,24.75,0,0,0,0,1,0,0,0
59.75,25.25,0,0,0,0,1,0,0,0
59.75,25.75,1,0,0,0,1,0,0,0
59.75,26.25,0,0,0,0,1,0,0,0
59.75,26.75,0,0,0,0,1,0,0,0
59.75,28.25,0,0,0,0,1,0,0,0
59.75,28.75,0,0,0,0,1,0,0,1
59.75,29.25,0,0,0,0,1,0,0,1
59.75,29.75,0,0,0,0,1,0,0,1
60.25,-1.75,0,0,0,0,0,0,0,0
60.25,-1.25,0,0,0,0,0,0,0,1
60.25,-0.75,0,0,0,0,0,0,0,0
60.25,4.75,0,0,0,0,0,0,0,0
60.25,5.25,1,0,0,0,0,0,0,1
60.25,5.75,0,0,0,0,0,0,0,1
60.25,6.25,0,0,0,0,0,0,0,1
60.25,6.75,1,0,0,0,0,0,0,1
60.25,7.25,0,0,0,0,0,0,0,0
60.25,7.75,0,0,1,0,0,0,0,0
60.25,8.25,0,0,0,0,0,0,0,0
60.25,8.75,0,0,1,0,0,0,0,0
60.25,9.25,0,0,1,0,0,0,0,1
60.25,9.75,0,0,0,0,0,0,0,1
60.25,10.25,1,0,1,0,0,0,0,1
60.25,10.75,0,0,0,0,0,0,0,1
60.25,11.25,1,0,1,0,0,0,0,1
60.25,11.75,0,0,0,0,0,0,0,0
60.25,12.25,0,0,0,0,0,0,0,0
60.25,12.75,0,0,1,0,0,0,0,0
60.25,13.25,0,0,0,0,0,0,0,1
60.25,13.75,0,0,1,0,0,0,0,0
60.25,14.25,0,0,0,0,0,0,0,0
60.25,14.75,0,0,1,0,0,0,0,1
60.25,15.25,0,0,1,0,0,0,0,1
60.25,15.75,0,0,0,0,0,0,0,1
60.25,16.25,1,0,1,0,0,0,0,1
60.25,16.75,0,0,0,0,0,0,0,1
60.25,17.25,1,0,1,0,0,0,0,1
60.25,17.75,0,0,0,0,0,0,0,1
60.25,18.25,0,0,0,0,0,0,0,1
60.25,18.75,1,0,1,0,0,0,0,0
60.25,19.75,1,0,1,0,0,0,0,0
60.25,20.25,0,0,0,0,0,0,0,0
60.25,20.75,1,0,1,0,0,0,0,0
60.25,21.25,1,0,1,0,0,0,0,0
60.25,21.75,0,0,0,0,0,0,0,0
60.25,22.25,0,0,1,0,0,0,0,1
60.25,22.75,0,0,0,0,0,0,0,1
60.25,23.25,1,0,1,0,1,0,0,1
60.25,23.75,0,0,0,0,1,0,0,1
60.25,24.25,0,0,0,0,1,0,0,1
60.25,24.75,1,0,1,0,1,0,0,1
60.25,25.25,0,0,0,0,1,0,0,1
60.25,25.75,0,0,1,0,1,0,0,0
60.25,26.25,0,0,0,0,1,0,0,0
60.25,26.75,0,0,0,0,1,0,0,0
60.25,27.25,0,0,0,0,1,0,0,0
60.25,28.75,0,0,0,0,1,0,0,0
60.25,29.25,0,0,0,0,1,0,0,0
60.25,29.75,0,0,0,0,1,0,0,0
60.75,-1.75,0,0,0,0,0,0,0,0
60.75,-1.25,0,0,0,0,0,0,0,0
60.75,-0.75,0,0,0,0,0,0,0,0
60.75,4.75,0,0,0,0,0,0,0,0
60.75,5.25,0,0,0,0,0,0,0,1
60.75,5.75,0,0,0,0,0,0,0,1
60.75,6.25,0,0,0,0,0,0,0,1
60.75,6.75,1,0,0,0,0,0,0,1
60.75,7.25,0,0,0,0,0,0,0,1
60.75,7.75,0,0,1,0,0,0,0,0
60.75,8.25,0,0,0,0,0,0,0,0
60.75,8.75,0,0,1,0,0,0,0,0
60.75,9.25,0,0,1,0,0,0,0,0
60.75,9.75,0,0,0,0,0,0,0,1
60.75,10.25,1,0,1,0,0,0,0,1
60.75,10.75,0,0,0,0,0,0,0,1
60.75,11.25,1,0,1,0,0,0,0,1
60.75,11.75,0,0,0,0,0,0,0,0
60.75,12.25,0,0,0,0,0,0,0,0
60.75,12.75,0,0,1,0,0,0,0,0
60.75,13.25,0,0,0,0,0,0,0,0
60.75,13.75,0,0,1,0,0,0,0,0
60.75,14.25,0,0,0,0,0,0,0,0
60.75,14.75,0,0,1,0,0,0,0,0
60.75,15.25,0,0,1,0,0,0,0,1
60.75,15.75,0,0,0,0,0,0,0,1
60.75,16.25,0,0,1,0,0,0,0,1
60.75,16.75,0,0,0,0,0,0,0,1
60.75,17.25,0,0,1,0,0,0,0,1
60.75,17.75,0,0,0,0,0,0,0,0
60.75,21.25,1,0,1,0,0,0,0,0
60.75,21.75,0,0,0,0,0,0,0,1
60.75,22.25,0,0,1,0,0,0,0,1
60.75,22.75,0,0,0,0,0,0,0,1
60.75,23.25,1,0,1,0,1,0,0,1
60.75,23.75,0,0,0,0,1,0,0,1
60.75,24.25,0,0,0,0,1,0,0,1
60.75,24.75,1,0,1,0,1,0,0,1
60.75,25.25,0,0,0,0,1,0,0,1
60.75,25.75,1,0,1,0,1,0,0,1
60.75,26.25,0,0,0,0,1,0,0,1
60.75,26.75,1,0,1,0,1,0,0,1
60.75,27.25,0,0,1,0,1,0,0,0
60.75,27.75,0,0,0,0,1,0,0,0
60.75,28.25,0,0,1,0,1,0,0,1
60.75,28.75,0,0,0,0,1,0,0,1
60.75,29.25,0,0,0,0,1,0,0,1
60.75,29.75,0,0,0,0,1,0,0,1
61.25,4.75,0,0,0,0,0,0,0,0
61.25,5.25,0,0,0,0,0,0,0,1
61.25,5.75,0,0,0,0,0,0,0,1
61.25,6.25,0,0,0,0,0,0,0,1
61.25,6.75,1,0,0,0,0,0,0,1
61.25,7.25,0,0,0,0,0,0,0,1
61.25,7.75,1,0,0,0,0,0,0,1
61.25,8.25,0,0,0,0,0,0,0,0
61.25,8.75,0,0,1,0,0,0,0,0
61.25,9.25,0,0,1,0,0,0,0,0
61.25,9.75,0,0,0,0,0,0,0,1
61.25,10.25,0,0,1,0,0,0,0,1
61.25,10.75,0,0,0,0,0,0,0,1
61.25,11.25,0,0,1,0,0,0,0,0
61.25,11.75,0,0,0,0,0,0,0,0
61.25,12.25,0,0,0,0,0,0,0,0
61.25,12.75,0,0,1,0,0,0,0,0
61.25,13.25,0,0,0,0,0,0,0,0
61.25,13.75,0,0,1,0,0,0,0,0
61.25,14.25,0,0,0,0,0,0,0,0
61.25,14.75,0,0,1,0,0,0,0,0
61.25,15.25,0,0,1,0,0,0,0,0
61.25,15.75,0,0,0,0,0,0,0,0
61.25,16.25,0,0,1,0,0,0,0,0
61.25,16.75,0,0,0,0,0,0,0,1
61.25,17.25,0,0,0,0,0,0,0,0
61.25,21.25,1,0,1,0,0,0,0,0
61.25,21.75,0,0,0,0,0,0,0,1
61.25,22.25,1,1,1,0,0,0,0,1
61.25,22.75,0,0,0,0,0,0,0,1
61.25,23.25,1,0,1,0,0,0,0,1
61.25,23.75,0,0,0,0,1,0,0,1
61.25,24.25,0,0,0,0,1,0,0,1
61.25,24.75,1,0,1,0,1,0,0,1
61.25,25.25,0,0,0,0,1,0,0,1
61.25,25.75,0,0,1,0,1,0,0,1
61.25,26.25,0,0,0,0,1,0,0,1
61.25,26.75,0,0,1,0,1,0,0,0
61.25,27.25,0,0,1,0,1,0,0,0
61.25,27.75,0,0,0,0,1,0,0,0
61.25,28.25,1,0,1,0,1,0,0,1
61.25,28.75,0,0,0,0,1,0,0,1
61.25,29.25,0,0,0,0,1,0,0,1
61.25,29.75,0,0,0,0,1,0,0,1
61.75,4.75,0,0,0,0,0,0,0,0
61.75,5.25,0,0,0,0,0,0,0,1
61.75,5.75,0,0,0,0,0,0,0,1
61.75,6.25,0,0,0,0,0,0,0,1
61.75,6.75,0,0,0,0,0,0,0,1
61.75,7.25,0,0,0,0,0,0,0,0
61.75,7.75,0,0,0,0,0,0,0,0
61.75,8.25,0,0,0,0,0,0,0,0
61.75,8.75,0,0,0,0,0,0,0,0
61.75,9.25,0,0,1,0,0,0,0,0
61.75,9.75,0,0,0,0,0,0,0,0
61.75,10.25,0,0,1,0,0,0,0,0
61.75,10.75,0,0,0,0,0,0,0,0
61.75,11.25,0,0,1,0,0,0,0,0
61.75,11.75,0,0,0,0,0,0,0,0
61.75,12.25,0,0,0,0,0,0,0,0
61.75,12.75,0,0,1,0,0,0,0,0
61.75,13.25,0,0,0,0,0,0,0,0
61.75,13.75,0,0,1,0,0,0,0,0
61.75,14.25,0,0,0,0,0,0,0,0
61.75,14.75,0,0,1,0,0,0,0,0
61.75,15.25,0,0,1,0,0,0,0,0
61.75,15.75,0,0,0,0,0,0,0,0
61.75,16.25,0,0,1,0,0,0,0,0
61.75,16.75,0,0,0,0,0,0,0,0
61.75,17.25,0,0,1,0,0,0,0,1
61.75,21.25,1,0,1,0,0,0,0,0
61.75,21.75,0,0,0,0,0,0,0,1
61.75,22.25,0,0,1,0,0,0,0,0
61.75,22.75,0,0,0,0,0,0,0,0
61.75,23.25,0,0,1,0,0,0,0,0
61.75,23.75,0,0,0,0,0,0,0,0
61.75,24.25,0,0,0,0,1,0,0,0
61.75,24.75,1,0,1,0,1,0,0,0
61.75,25.25,0,0,0,0,1,0,0,1
61.75,25.75,1,0,1,0,1,0,0,1
61.75,26.25,0,0,0,0,1,0,0,0
61.75,26.75,0,0,1,0,1,0,0,0
61.75,27.25,0,0,1,0,1,0,0,0
61.75,27.75,0,0,0,0,1,0,0,0
61.75,28.25,0,0,1,0,1,0,0,0
61.75,28.75,0,0,0,0,1,0,0,0
61.75,29.25,1,0,1,0,1,0,0,0
61.75,29.75,0,0,0,0,1,0,0,0
62.25,5.25,0,0,0,0,0,0,0,0
62.25,5.75,0,0,0,0,0,0,0,1
62.25,6.25,0,0,0,0,0,0,0,1
62.25,6.75,0,0,0,0,0,0,0,1
62.25,7.25,0,0,0,0,0,0,0,1
62.25,7.75,0,0,0,0,0,0,0,1
62.25,8.25,0,0,0,0,0,0,0,1
62.25,8.75,0,0,1,0,0,0,0,0
62.25,9.25,0,0,1,0,0,0,0,0
62.25,9.75,0,0,0,0,0,0,0,0
62.25,10.25,0,0,1,0,0,0,0,0
62.25,10.75,0,0,0,0,0,0,0,0
62.25,11.25,0,0,1,0,0,0,0,0
62.25,11.75,0,0,0,0,0,0,0,0
62.25,12.25,0,0,0,0,0,0,0,0
62.25,12.75,0,0,1,0,0,0,0,0
62.25,13.25,0,0,0,0,0,0,0,0
62.25,13.75,0,0,1,0,0,0,0,0
